345,12,24,4.886987,4.690149,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.824211,-0.181382,
-0.905555,0.052637,
-0.966084,0.010803,
-1.017050,-0.040993,
-1.048991,-0.103761,
-1.063579,-0.169790,
-1.058612,-0.236786,
-1.037301,-0.298617,
-1.000791,-0.353698,
-0.954448,-0.398244,
-0.900710,-0.430487,
-0.843350,-0.448404,
-0.786582,-0.451348,
-0.734298,-0.437559,
-0.687021,-0.405530,
-0.645467,-0.361621,
-0.615528,-0.307112,
-0.596500,-0.245292,
-0.590351,-0.180112,
-0.598698,-0.113974,
-0.621648,-0.051942,
-0.658646,0.003091,
-0.708722,0.043515,
-0.769149,0.068813,
-0.836687,0.069154,
-0.981363,0.274867,
-1.127068,0.191649,
-1.231109,0.074701,
-1.301113,-0.054197,
-1.320235,-0.189321,
-1.301462,-0.315439,
-1.247020,-0.433194,
-1.170155,-0.532801,
-1.072241,-0.614681,
-0.968641,-0.678114,
-0.861953,-0.717133,
-0.754661,-0.722887,
-0.648658,-0.685992,
-0.549478,-0.623995,
-0.465925,-0.537015,
-0.401311,-0.432939,
-0.360157,-0.317421,
-0.345252,-0.193014,
-0.356399,-0.067446,
-0.395255,0.056523,
-0.461084,0.167055,
-0.554891,0.262733,
-0.675456,0.317594,
-0.824324,0.327704,
-0.480688,1.073898,
-1.315817,0.330229,
-1.469665,0.153792,
-1.561410,-0.053960,
-1.586669,-0.252037,
-1.534336,-0.433321,
-1.445356,-0.588365,
-1.316249,-0.723466,
-1.173187,-0.833756,
-1.013140,-0.917437,
-0.857243,-0.984167,
-0.698645,-0.982970,
-0.541668,-0.926015,
-0.399590,-0.827562,
-0.279996,-0.703381,
-0.187538,-0.557093,
-0.124529,-0.395195,
-0.098127,-0.224971,
-0.108774,-0.047585,
-0.153811,0.126108,
-0.233179,0.297337,
-0.346850,0.443156,
-0.508844,0.571447,
-0.461615,0.849199,
-0.218084,1.187367,
-0.254147,1.425219,
-1.731181,0.165535,
-1.820415,-0.091073,
-1.845888,-0.363341,
-1.761164,-0.580983,
-1.615829,-0.769965,
-1.448923,-0.920655,
-1.240483,-1.041850,
-1.031794,-1.151051,
-0.820134,-1.235440,
-0.606405,-1.237058,
-0.409745,-1.148732,
-0.238166,-1.023015,
-0.092583,-0.858304,
0.029714,-0.676282,
0.111444,-0.478950,
0.151308,-0.268298,
0.142856,-0.052871,
0.098085,0.165977,
0.024411,0.373260,
-0.087800,0.573577,
-0.190895,0.739055,
-0.209484,0.947161,
0.047987,1.273679,
0.021332,1.518027,
-0.002300,1.775101,
-2.060718,-0.034565,
-2.095759,-0.297369,
-1.937771,-0.795576,
-1.764860,-0.983725,
-1.535936,-1.133869,
-1.296716,-1.249368,
-1.044863,-1.363596,
-0.783735,-1.489656,
-0.507614,-1.471015,
-0.265111,-1.372103,
-0.069235,-1.200643,
0.098505,-1.009545,
0.237692,-0.793126,
0.353080,-0.562555,
0.399041,-0.317912,
0.398400,-0.068114,
0.354825,0.174277,
0.289996,0.414802,
0.210097,0.629467,
0.136402,0.839992,
0.087930,1.051486,
0.331480,1.338155,
0.292906,1.571163,
0.278657,1.820344,
0.286330,2.082327,
0.324791,2.345074,
-2.080235,-1.063651,
-1.860678,-1.234732,
-1.626568,-1.361742,
-1.374404,-1.475191,
-1.115807,-1.584470,
